baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PBONN_00162_gene	145.095088246417	-0.373825847326308	0.296633738708663	-1.26022700234197	0.207587484600353	0.31643130893113
PBONN_00163_gene	361.466642074268	-1.15069837045844	0.231902124488158	-4.96200012396694	6.97709510552357e-07	4.24084883799477e-06
PBONN_00164_gene	50.2010204560363	0.31464859142751	0.428028548248273	0.735111227312347	0.462271757210987	0.585694271119497
PBONN_00165_gene	935.367301327269	0.344096391767124	0.189346277577809	1.8172862765983	0.069173290181865	0.130907266327534
PBONN_00166_gene	45.4216784545812	-0.502154291220336	0.506053705967057	-0.992294464597845	0.321053902767168	0.446034572161405
PBONN_00167_gene	69.0052038373032	-0.575868466685963	0.380295047591048	-1.51426759389521	0.129957984116169	0.219584180058355
PBONN_00168_gene	161.680960633645	-0.232219680096181	0.286697723405024	-0.809980900225423	0.417951153190423	0.54511647129873
PBONN_00169_gene	87.7140804342169	-1.55437989614358	0.374078017753009	-4.15522918315368	3.24961645114881e-05	0.00014828120912477
PBONN_00170_gene	26.5508558242137	-0.292106428760733	0.597299712435688	-0.489044984752415	0.624809849294961	0.724697512747432
PBONN_00171_gene	67.4229248226328	-4.52344280182737	1.41460942117774	-3.19766200769493	0.00138546563170227	0.0043776865446148
PBONN_00172_gene	356.627078752679	-2.51612421000656	0.270573489862014	-9.29922665849387	1.4147088609787e-20	1.82422984705149e-19
PBONN_00173_gene	108.923343546401	-0.218262494064654	0.329414667014396	-0.66257673358277	0.50760167535558	0.624948651206243
PBONN_00175_gene	53.8740955369101	-0.995872368516307	0.447325927828318	-2.22627911006875	0.0259954918365926	0.0565543999313849
PBONN_00176_gene	205.751069631811	-0.768219154294615	0.259802374400465	-2.95693661794817	0.00310711980166875	0.00902935818276912
PBONN_00177_gene	40.0657784716383	-1.41088377549534	0.512761096993362	-2.7515421582648	0.00593153844572568	0.015798259146538
PBONN_00178_gene	28.6310048710115	0.349146035143223	0.566417828761868	0.616410743825668	0.537623464229261	0.653311992968408
PBONN_00179_gene	17.724762942693	0.567491671671303	0.669263318801827	0.847934819866231	0.396474271504117	NA
PBONN_00180_gene	21.0232163305245	0.152100341467218	0.657463620753666	0.231344118010456	0.817047474920952	0.877449733910879
PBONN_00181_gene	59.477736735679	-0.00485864117514402	0.405047889035338	-0.0119952265069579	0.990429423478448	0.993548886229561
PBONN_00182_gene	43.3445606019333	0.629972896289999	0.521478448026378	1.20805164369541	0.227027398256933	0.338521658917758
PBONN_00183_gene	43.0542428080178	0.73447291139504	0.451947570971482	1.62512857368889	0.104135165655991	0.181936644330407
PBONN_00185_gene	5.32811437790559	-2.19402357479344	1.44687970323303	-1.51638285469823	0.12942257186328	NA
PBONN_00187_gene	28.8349614614508	0.194140135520984	0.538688218131952	0.360394248447121	0.718552327141944	0.800649831773262
PBONN_00188_gene	341.961414503348	0.0729382427801764	0.263123841550254	0.27720119298367	0.781625623642288	0.849382015683353
PBONN_00189_gene	180.039846794675	0.202682548149262	0.295235890802233	0.686510530947038	0.492391225845944	0.612242609302524
PBONN_00190_gene	114.728513830827	0.25458380459658	0.330177248711784	0.771051929198215	0.440676152079245	0.566634454732498
PBONN_00191_gene	65.0113509850446	-0.145113687290154	0.399358545656456	-0.363366926458578	0.716330804620063	0.799409114476139
PBONN_00192_gene	75.4283183171789	0.630974075835615	0.381159585750736	1.65540655259356	0.0978420577212321	0.173458350501286
PBONN_00194_gene	102.138756154952	-0.567119518108034	0.3269444079907	-1.73460534649721	0.082810731849042	0.151407681365786
PBONN_00195_gene	26.6068928126372	0.822874435461241	0.556970991674595	1.47740986112612	0.139565804408099	0.232975412494652
PBONN_00196_gene	312.729454906818	0.983404149605384	0.227596682603813	4.32081934742974	1.55450903607256e-05	7.57050654417602e-05
PBONN_00197_gene	820.171009001103	5.74300688151975	0.2298331677038	24.9877201750146	8.31359383454856e-138	4.9959993137806e-136
PBONN_00198_gene	91.3730033192718	-1.04944326874145	0.367538592737392	-2.85532809201151	0.00429923903962396	0.0119799443055138
PBONN_00199_gene	173.795565146348	-0.00247491881411147	0.284345648025609	-0.00870390959487649	0.993055372600964	0.995214200076238
PBONN_00200_gene	82.5684408726296	-0.306151930198577	0.362390450534826	-0.844812355697421	0.398215614922519	0.52736662516766
PBONN_00201_gene	134.501276738571	0.0149978434096452	0.296419627186471	0.0505966610645873	0.959646923503861	0.97665132109036
PBONN_00202_gene	146.276894311524	0.0598192945895095	0.285364999317728	0.209623796655266	0.833961305226099	0.891331126558767
PBONN_00203_gene	433.657804087319	0.294418201841338	0.21923830639739	1.34291404946213	0.179299806608798	0.283268791690983
PBONN_00204_gene	171.079230313836	0.262962116793028	0.266454654472697	0.986892562689208	0.323695310634045	0.448637756470598
